,TEXT,LABEL
7118,"selama liburan musim panas saya, saya merencanakan karnaval untuk komunitas á pusat pemuda dengan beberapa sukarelawan lainnya. saya adalah kepala organisasi dan kami menghabiskan lebih dari sebulan merencanakannya. selama periode ini, kami saling mengenal dan memahami. kami menemukan potensi satu sama lain dan kami merencanakan banyak hal menarik untuk karnaval. hari karnaval semuanya cerah, program berjalan dengan baik dan para pelayan menikmatinya. á saya merasa sangat gembira tentang hal itu.",joy
7119,saya adalah seorang prefek di sekolah menengah. pada hari olahraga saya memberi tahu á orang lain bahwa saya akan mencatat nama-nama orang yang ingkar dan setelah beberapa waktu saya duduk untuk istirahat sebentar. á tiba-tiba kepala residen datang dan memarahi saya di depan yang lain. á saya sangat marah karena ada prefek lain yang duduk dan dia memilih saya. saya berpikir bahwa istirahat singkat tidak serius á cukup untuk disalahkan.,anger
7120,"saya telah bergabung dengan kelompok pemuda yang mengamati urusan komunitas kami dan jadi saya memiliki banyak kesempatan untuk menghubungi pemerintah dan anggota komite dewan distrik (struktur eksekutif lokal). kami selalu mencoba untuk berkonsultasi dan berdiskusi dengan mereka, tetapi kami menemukan bahwa orang-orang seperti itu tidak memahami urusan masyarakat dan mereka bahkan mengurangi antusiasme kami dalam urusan lokal. saya tidak mengerti mengapa mereka memutuskan untuk bekerja sebagai pemimpin masyarakat.",disgust
7121,"suatu hari saya adalah pemimpin pertemuan mingguan persekutuan gereja. hari itu saya telah mempersiapkan ujian dan tidak memperkirakan waktu untuk melakukan perjalanan ke gereja dan saya terlambat dua puluh menit. karena saya belum siap dengan baik, saya memimpin pertemuan itu dengan buruk. saya malu pada diri saya sendiri.",shame
7122,"saya meminjam buku catatan teman sekelas saya satu minggu sebelum ujian dan saya berjanji untuk mengembalikannya kepadanya dalam dua hari. saya sangat sibuk pada waktu itu dan melupakan banyak hal; karena saya tidak terlalu sering di rumah, dia tidak dapat menghubungi saya. ketika saya memulai revisi saya, saya menyadari bahwa buku catatannya telah berada di meja saya selama lima hari. saya segera menghubunginya dan mengembalikannya padanya. meskipun dia tidak mengatakan apa-apa, saya merasa sangat bersalah.",guilt
7123,"ketika hasil tingkat tinggi diumumkan, saya menemukan nomor pencalonan saya. saya sangat senang karena saya tidak mengharapkannya. karena saya telah terluka sebelum pemeriksaan dan saya memiliki kinerja yang buruk.",joy
7124,"suatu ketika, ketika saya berusia sepuluh tahun, saya tidak ingat mengapa ibu saya sangat marah. dia pingsan tiba-tiba dan saya sangat takut karena saya tidak tahu apa yang harus dilakukan.",fear
7125,ketika saya naik bus saya menemukan bahwa dompet saya telah dicuri. it itu bukan kerugian besar dari sudut pandang moneter tetapi saya á kehilangan beberapa dokumen - surat identitas. akibatnya saya harus menghabiskan beberapa hari untuk mendapatkan yang baru. saya akan selalu á mengingat semua pekerjaan yang harus saya lakukan dan perlakuan buruk yang saya alami karena perilaku birokrasi pegawai negeri sipil tersebut. saya sudah memiliki nasib buruk dan mereka memperlakukan saya seperti penjahat. pada satu titik waktu saya benar-benar ingin bertengkar dengan mereka.,anger
7126,saya bertengkar dengan adik perempuan saya karena saya telah mengatakan sesuatu kepada pacarnya. akibatnya dia melihat saya ketika dia melihat saya ketika dia berpikir bahwa saya mencoba untuk memisahkan mereka. á dia salah paham.,sadness
7127,"beberapa hari yang lalu, saya berjalan di atas tumpukan kotoran sambil berjalan di jalan. saya mendapatkan daging angsa karena ini.",disgust
7128,"selama pelajaran bahasa inggris kami diminta untuk bermain. beberapa á hari setelah melakukannya, guru meminta kami untuk melakukannya lagi di pertemuan á dan saya lupa bagian saya.",shame
7129,"suatu kali, saya dan teman saya pergi ke tai 60 untuk bersepeda. ibu saya telah mengatakan kepada saya untuk tidak pergi. sayangnya saya merusak korset dada saya dan saya harus pergi ke rumah sakit. ketika ibu saya datang menemui saya, saya merasa bersalah karena saya tidak mendengarkannya dan saya harus segera duduk untuk ujian umum.",guilt
7130,"pada siang hari minggu saya menerima telepon yang memberi tahu saya bahwa ibu saya telah dirobohkan oleh sebuah mobil di persimpangan jalan dan bahwa suaminya harus pergi dan melihatnya. saya tidak percaya ini karena ayah dan ibu saya pergi bersama untuk membeli makan siang, kotak. namun saya langsung berlari ke tempat kejadian.",fear
7131,"pada hari hasil universitas cina diumumkan, saya seharusnya sangat senang; namun nenek saya, karena prasangka dan kesalahpahamannya, memulai pertengkaran dengan ibu saya. dia mengharapkan saya untuk memihaknya dan dia sengaja berbicara tentang kesalahan ibuku. saya sangat marah karena - á satu nenek saya tidak masuk akal dan dua karena á seharusnya hari yang bahagia dan tiga kami pindah ke rumah baru á hari itu.",anger
7132,ketika saya berada di kelas enam yang lebih rendah selama musim panas saya bergabung dengan kelompok penelitian dari serikat mahasiswa universitas cina. saya tahu banyak siswa cv di sana. setahun kemudian salah satu dari mereka á bepergian di daratan cina dan dia mendapat t.b. dia meninggal beberapa minggu á setelah kembali ke h.k. kami semua berkumpul untuk pemakaman á dan ketika saya melihat tubuh untuk terakhir kalinya saya merasa sangat sedih.,sadness
7133,"selama liburan musim panas ini seorang teman sekolah yang tidak ada di kelas saya pergi ke inggris. sebelum dia pergi, teman-teman sekelasnya dan beberapa dari kita yang mengenalnya memiliki gelar b.b.q di pantai. á ketika saya tiba saya melihat bahwa beberapa orang, yang tidak dekat á teman-teman dari orang yang pergi (orang a), sedang bermain mahjong. á beberapa yang lain sedang bermain jembatan dan a tidak ada hubungannya, selain á itu a yang telah menyiapkan makanan. kemudian ketika kami ingin berbicara á dan teman-teman sekelasnya bahkan tidak memiliki kesopanan untuk mendengarkannya. they mereka hanya menanyakan beberapa pertanyaan dengan setengah hati dan kemudian mereka á berbicara sendiri. beberapa percakapan mereka menentang saya dan teman sekelas lainnya.",disgust
7134,"ketika saya di bawah enam saya bergabung dengan grup wawancara untuk mewawancarai masyarakat umum. salah satu teman saya di grup - kehilangan dompetnya dan dia sangat gugup. lima dari kami harus pergi ke tempat lain sehingga kami meninggalkannya, dan berencana untuk menemuinya nanti. lalu, saya mendengar dia menggambarkan bagaimana dompetnya terlihat. saya menyadari bahwa saya telah melihat dompetnya di lantai dan tidak ingin melakukan apapun tentang hal itu.",shame
7135,"saya pergi ke pembaptisan seorang teman ketika ia menjadi seorang kristen setelah saya á dan saya menyadari bahwa ia lebih antusias dengan kehidupan rohaninya daripada saya. ketika saya bersama saudara-saudari saya di a christ, saya memiliki perasaan bersalah yang tidak dapat diabaikan begitu saja. ketika pepole bertanya kepada saya kapan saya akan dibaptis, perasaan bersalah saya semakin dalam.",guilt
7136,"ketika saya menerima slip hasil ujian tingkat yang lebih tinggi á (ujian masuk universitas) dan melihat bahwa saya memiliki kemungkinan yang sangat baik á diterima di universitas, saya merasa sangat gembira.",joy
7137,"suatu malam berkemah, saya mendengarkan cerita hantu yang diceritakan oleh teman sekelas saya.",fear
7138,"minggu lalu saya berencana bermain tenis dan memesan lapangan tenis. namun ketika saya tiba di gym universitas, petugas mengatakan kepada saya bahwa pengadilan digunakan untuk pelajaran.",anger
7139,ketika saya sakit dan harus tinggal di rumah sakit selama beberapa waktu.,sadness
7140,"beberapa hari yang lalu saya sedang menunggu bus di halte. á sebelum naik ke bus, saya sudah menyiapkan jumlah persisnya á koin untuk membayar adil bus dan ketika saya masuk ke bus saya memasukkan á koin-koin ini ke dalam kotak yang dimaksudkan untuk mengumpulkan adil bus. saya pikir saya sudah membayar dan ingin masuk. namun, seorang sopir bus memanggil saya dan bertanya kepada saya dengan cara tidak sopan apakah koin-koin itu terjebak pada pembukaan kotak. dia tidak melihat saya membayar á dan tidak ada setumpuk koin di dalam kotak. saya tidak bisa mengerti ini dan pengemudi terus menanyai saya. dia membuat saya á merasa marah dan akhirnya saya memasukkan koin dolar ke dalam kotak hanya á untuk menjauh darinya. kemudian saya menemukan bahwa saya telah lupa beberapa á koin di saku saya dan belum membayar cukup untuk adil pertama kalinya á. setelah saya memasuki bus saya masih bisa mendengarnya á memarahi saya dan saya merasa jijik.",disgust
7141,"beberapa hari yang lalu saya memiliki kelas tutorial dan guru secara acak assigned menugaskan satu orang di setiap kelompok untuk membuat presentasi. diskusi di kelompok kami menjadi bingung dan presentasi tidak dipersiapkan dengan baik. sayangnya saya dipilih untuk hadir dan saya tidak bisa tetap tenang, bingung dan hasilnya sangat miskin. saya benar-benar merasa malu.",shame
7142,suatu kali saya bertengkar dengan saudara perempuan saya dan setelah ini saya sengaja mengacaukan barang-barangnya.,guilt
7143,"setelah melihat film horor - omen. saya tidak bisa tidur di malam hari meskipun saya menutup mata. adegan terakhir film terus á kembali ke saya, saya sepertinya mendengar gadis-gadis di film á berteriak pada iblis. iblis tidak memiliki ekspresi di wajahnya dan saya pikir dia akan memilih saya.",fear
7144,"teman saya sering bercanda pada saya dan kadang-kadang saya berpikir bahwa dia orang yang tidak masuk akal. suatu ketika ketika kami pergi ke rumah seorang teman, ia masuk terlebih dahulu dan menutup pintu dengan kuat di belakangnya. saya merasa dia tidak menghormati saya dan terlebih lagi saya adalah temannya jadi dia seharusnya tidak bersikap seperti itu. saya sangat marah (karena itu adalah suasana hati saya yang buruk).",anger
7145,tiba-tiba saya menemukan bahwa mereka yang saya anggap teman baik saya tidak peduli pada saya. meskipun saya masih bisa bersama mereka á saya merasa tidak penting. saya sangat memikirkan alasan di balik á ini untuk melihat siapa yang bertanggung jawab untuk ini. akhirnya saya mengambil keputusan dan memutuskan untuk tidak berharap terlalu banyak dari mereka. saya sedih ketika saya memutuskan bahwa mereka bukan lagi teman baik saya.,sadness
7146,"saya punya teman yang sangat baik kepada saya. saya mencoba yang terbaik untuk menyukai dia dan memahaminya tetapi ketika saya bersamanya saya tidak bisa menahannya untuk menolak, mengkritik dan menyalahkannya. saya ingin pergi á darinya sesegera mungkin.",disgust
7147,"guru saya mengingatkan kami untuk tidak melakukan pekerjaan musim panas, namun saya melakukannya selama dua bulan. kemarin saya mengobrol dengan guru saya dan ketika kami berbicara tentang pekerjaan musim panas, saya merasa malu.",shame
7148,saya ingin menyingkirkan kebiasaan buruk dan sepertinya saya telah berhasil. namun setahun kemudian saya mendapatkan kebiasaan buruk itu lagi. saya merasa tidak berguna karena saya selalu menemukan alasan untuk menjelaskan perilaku saya. akibatnya saya merasa bersalah.,guilt
7149,"selama periode ujian saya belajar di perpustakaan sendirian. seorang teman dekat saya, yang juga teman sekelas, mengatakan kepada saya bahwa aplikasi saya untuk program pertukaran antar budaya jepang telah diterima. saya tidak begitu yakin karena saya tidak tahu bahwa daftar á telah diumumkan. saya berlari ke papan dan melihat bahwa saya benar-benar termasuk dalam daftar. saya sangat senang bahwa saya tersenyum sepanjang hari. ketika saya bertemu teman sekelas dan teman-teman saya, saya memberi tahu mereka kabar baik. saya sangat senang bahwa saya tidak bisa berkonsentrasi pada studi saya. sebuah",joy
7150,seorang anak laki-laki menelepon saya di malam hari dan ingin berbicara dengan saya selama 30 menit di luar. saya pikir dia akan mengungkapkan apa yang dia rasakan dan akan bertanya padaku tentang hubungan kita. saya memperlakukannya sebagai teman dan á tidak ingin ada kesalahpahaman. karena itu saya menolak untuk bertemu dengannya dan mengatakan kepadanya bahwa saya akan menemuinya pada hari berikutnya. saya sangat un tidak bahagia karena saya takut telah menyakitinya dan membuatnya bermasalah.,fear
7151,kami telah menetapkan waktu untuk berlatih karena kami harus berpartisipasi dalam kontes lagu antar departemen. saya tiba dan menemukan bahwa tidak ada seorang pun di sana. ketika saya pergi ke kantin saya menemukan mereka sedang makan siang. saya sangat marah bahwa saya menyiarkan greviances saya ke salah satu dari mereka á dan kemudian pergi.,anger
7152,seorang teman memberi tahu saya bahwa dia menderita dalam cinta dan akademisi. i saya berbagi kesedihannya.,sadness
7153,seorang teman memberi tahu saya bahwa seorang anak lelaki ingin mengenal saya. pada waktu itu saya merasa jijik dan berpikir bahwa itu adalah hal yang tidak masuk akal.,disgust
7154,"suatu hari hujan ketika jalanan basah, dan ketika saya berjalan menuruni lereng, saya jatuh karena kecerobohan saya. ada banyak orang dan mereka melihat saya, jadi saya merasa malu. selain itu saya melukai pergelangan kaki saya dan itu menyakitkan.",shame
7155,"suatu malam saat makan malam, keponakan saya nakal, jadi saya bertengkar dengan orang tua saya. saya menyesal karena keponakan saya baru berusia dua tahun dan saya harus menoleransi dia! pertengkaran itu membuat ayahku berpikir bahwa anak-anaknya á mungkin tidak akan menjaganya di masa depan (itu tergelincir di lidah dan á ini membuatku sadar bahwa ayahku menyimpan pikirannya sendiri). saya masih sangat marah sehingga saya menjatuhkan mangkuk dan sumpit saya dan pergi ke dapur untuk minum teh dan kemudian berlari ke sisi lain rumah.",guilt
7156,sore itu saya bergegas pulang untuk melihat slip hasil dari tingkat yang lebih tinggi secepat mungkin. saya membuka amplop dengan sangat hati-hati dan menemukan bahwa hasil saya jauh lebih baik daripada yang saya harapkan dan dengan demikian saya bisa masuk ke universitas cina. ketekunan saya telah membayar dan saya sangat senang.,joy
7157,"ketika saya masih muda, saya pergi ke lift lama dan bermain dengan lift antik. orang itu menemukan saya dan memperingatkan saya, saya sangat takut.",fear
7158,setiap kali ayah saya merokok baunya membuat saya merasa sangat tidak nyaman. dia tidak pernah mendengarkan keluhan saya dan saya mengutuknya dengan marah dalam pikiran saya. saya tidak bisa menyelesaikan masalah ini dengan kekerasan á karena nilai-nilai moral tradisional.,anger
7159,saya mendapat nilai ujian matematika dan tidak percaya bahwa itu benar. di masa lalu saya akan memiliki setidaknya 80% nilai. apakah saya semakin lemah dalam studi? ini membuat saya merasa bahwa saya seharusnya tidak berharap terlalu banyak dari pergi ke universitas.,sadness
7160,teman saya dan saya bekerja untuk pusat komunitas dengan memegang stan. á suatu hari teman saya pergi ke stan lain untuk bermain. ini berarti saya sangat sibuk dan tidak bisa menjaga ketertiban. perilakunya yang menjijikkan bagiku.,disgust
