,TEXT,LABEL
6713,"terlalu banyak orang di ruang tv, saya tidak bisa mendapatkan kursi untuk menonton tv.",anger
6714,adikku menikahi pria jahat. dia kejam padanya.,sadness
6715,melihat ipar saya menghina saudara perempuan saya.,disgust
6716,adikku takut pada suaminya.,shame
6717,saya tidak dapat membantu kakak saya untuk memahami bahwa suaminya á adalah pria yang jahat sebelum dia menikah dengannya.,guilt
6718,membahas psikologi dengan teman-teman saya sebelum kuliah.,joy
6719,bangun dari mimpi buruk di malam yang gelap tanpa ada orang lain di sekitarnya.,fear
6720,saya tidak dapat menemukan tiket bulanan untuk bus ketika saya berada di bus.,anger
6721,"dua anak kecil (5/6 tahun) meminta uang, dan tidak ada yang memberi mereka uang.",sadness
6722,wanita yang melayani di ruang makan siswa berteriak pada siswa.,disgust
6723,"duduk di kursi bus yang seharusnya untuk orang cacat, anak-anak, dan orang tua (karena kesalahan)",shame
6724,melewati rumah teman baik tanpa datang mengunjunginya.,guilt
6725,anda bilang psikologi bisa membantu orang lebih bahagia.,joy
6726,ditinggal sendirian di ruang makan di malam hari.,fear
6727,kondektur bus menghina saya karena tidak membeli tiket (saya lupa).,anger
6728,melihat seorang ayah memukuli anak kecilnya.,sadness
6729,pemimpin kelas membuat saya melakukan hal-hal yang tidak ingin dilakukannya.,disgust
6730,tidak cukup cepat untuk membantu para lektor membawa barang-barang untuk kuliah.,shame
6731,ibu saya menulis kepada saya dan mengatakan bahwa saya tidak akan menulis cukup surat di rumah.,guilt
6732,orang tua saya datang mengunjungi saya.,joy
6733,tidak dapat menemukan jalan keluar di gedung kampus pada malam hari.,fear
6734,melihat di tv korea selatan selingkuh dalam pertandingan olimpiade asia.,anger
6735,jenderal ye jianying meninggal.,sadness
6736,seorang gadis yang saya tidak suka terus datang kepada saya dan berbicara kepada saya.,disgust
6738,membuat kesalahan penilaian dalam pertandingan sepakbola.,guilt
6739,teman saya mengatakan dia sangat menyukai saya.,joy
6740,tersesat di tempat yang aneh.,fear
6741,korea selatan selingkuh untuk medali emas.,anger
6742,"teman saya harus melakukan kunjungan lapangan, dia hanya memberi tahu saya.",sadness
6743,ketika saya masih orang korea selatan di tv.,disgust
6744,zhu jianhau tidak memecahkan rekor dunia untuk tiongkok.,shame
6745,tidak dapat membantu ibuku memasak.,guilt
6746,saya bertemu seorang teman yang sudah lama tidak saya lihat di jalan.,joy
6747,pergi ke ujian tidak dipersiapkan dengan baik.,fear
6748,mendengar orang berbicara tentang saya dan mengatakan bahwa saya bodoh.,anger
6749,mendengar tentang perkembangan ilmu pengetahuan di barat jauh lebih baik daripada cina.,sadness
6750,beberapa siswa asing memainkan musik keras larut malam.,disgust
6751,tidak bisa dipilih untuk tim dansa.,shame
6752,tidak bangun cukup pagi untuk menonton tim football kelas saya - bermain melawan tim lain.,guilt
6753,mencetak gol dalam pertandingan sepak bola.,joy
6754,ditinggal sendirian dalam gelap di sebuah gedung besar.,fear
6755,seseorang memanggil saya julukan yang menjijikkan.,anger
6756,tidak bergaul dengan teman sekelasku di sekolah menengah.,sadness
6757,seorang wanita mengambil hidungnya dan meludah tepat di sebelah saya.,disgust
6758,tidak cukup berani untuk menerima tantangan dalam diskusi kelompok.,shame
6759,bukan tuan rumah yang baik untuk teman dari tempat yang jauh.,guilt
6760,kelas saya menang melawan kelas lain dalam pertandingan sepak bola.,joy
6761,berjalan sendirian dalam gelap di jalan yang aneh.,fear
6762,seorang teman lupa janji dengan saya.,anger
6763,seorang teman salah paham dengan saya.,sadness
6764,seorang anak lelaki di kelas saya berbicara terlalu keras di kuliah.,disgust
6765,tidak bisa mengadakan pesta di rumah bersama teman-teman.,shame
6766,menjadi sengsara di pesta ketika orang lain ramah dan senang.,guilt
6767,bertemu dengan seorang teman lama dari sekolah menengah.,joy
6768,menghadapi anjing gila.,fear
6769,disalahpahami sengaja oleh seorang teman dekat.,anger
6770,guru lamaku di sekolah dasar meninggal.,sadness
6771,masuk ke dalam bus yang penuh sesak.,disgust
6772,menjadi kasar pada seseorang yang tidak sopan padaku.,shame
6773,tidak menerima petunjuk hubungan intim dari seorang gadis.,guilt
6774,teman lama saya mengunjungi saya di universitas.,joy
6775,mendengarkan cerita-cerita horor di malam hari.,fear
6776,teman sekamar saya kasar kepada saya.,anger
6777,paman saya meninggal dalam perang vietnam.,sadness
6778,berteriak di ruang makan siswa.,disgust
6779,berdebat tentang harga dengan asisten toko pribadi.,shame
6780,tidak bisa menghabiskan lebih banyak waktu dengan seorang teman yang mengunjungi saya.,guilt
6782,mengetahui bahwa saya bukan siswa yang mampu seperti yang saya kira.,fear
6783,saya disuruh melakukan sesuatu yang tidak ingin saya lakukan.,anger
6784,mengetahui bahwa china masih terbelakang dalam sains.,sadness
6785,melakukan kuesioner tak berguna ini.,disgust
6786,dihina oleh seseorang.,shame
6787,saya tidak melakukan apa yang seharusnya saya lakukan dengan kuesioner ini.,guilt
6788,tonton di tv bahwa cina memiliki medali emas terbanyak di olimpiade asia.,joy
6789,"baru saja tiba di universitas, tidak mengenal siapa pun.",fear
6790,dihina oleh guru.,anger
6791,mencari tahu saya tidak tampan.,sadness
6792,seseorang yang saya tidak suka terus berbicara kepada saya.,disgust
6793,mencari tahu dari kuliah ini bahwa china terbelakang dalam psikologi.,shame
6794,menjadi kasar kepada seseorang yang tidak saya sukai.,guilt
6795,bergabung dengan grup riset yang mempelajari perilaku konsumen dan membantu orang-orang di toko dengan penjualan.,joy
6796,diagnosis bahwa saya menderita sakit maag.,fear
6797,seorang teman sekelas merusak besi dan berusaha menyembunyikan kerusakan itu.,anger
6798,tidak memenangkan medali dalam kontes renang.,sadness
6799,beberapa siswa berbicara ketika orang lain sedang tidur siang.,disgust
6800,seorang teman meminta bantuan dan saya tidak dapat membantu.,guilt
6801,cina memenangkan olimpiade asia.,joy
6803,hakim korea selingkuh.,anger
6804,ayah saya meninggalkan kami untuk wanita lain.,sadness
6805,melihat ayah saya dengan wanita yang dinikahinya sekarang.,disgust
6806,harus memberitahu orang-orang bahwa orang tua saya bercerai.,shame
6807,tidak bisa tinggal bersama ibuku untuk liburan hari nasional á.,guilt
6808,bersama dengan sahabatku.,joy
6810,mendengar tentang seseorang yang berbohong tentang saya kepada sahabat saya.,anger
6811,sahabatku tiba-tiba bertingkah aneh terhadapku.,sadness
6812,melihat seseorang mengacaukan kamar kami.,disgust
6813,setelah berteriak pada seorang teman.,shame
6814,tidak melakukan apa yang saya janjikan untuk dilakukan untuk seorang teman.,guilt
6815,sahabat terbaik saya dipilih untuk kuliah bahasa inggris anda.,joy
6816,menjadi sakit.,fear
6817,pemimpin kelas saya mengatakan kepada saya bahwa universitas tidak akan membiarkan kita semua pergi ke kuliah anda karena kita bukan semua kelas bahasa inggris.,anger
6818,ketika saya tidak dipilih untuk pergi ke kuliah bahasa inggris anda.,sadness
6819,"mengetahui bahwa ketua kelas dapat pergi ke kuliah anda, dan bahasa inggrisnya lebih buruk daripada saya.",disgust
6820,china tidak dapat membiarkan anda memberikan lebih banyak kuliah karena anda diperlukan di klinik spesialis. kami sangat terbelakang dalam dunia kedokteran.,shame
6821,aku membencimu karena tidak membiarkanku pergi dan menemukan bahwa itu bukan keputusanmu.,guilt
6822,mencari tahu sahabat saya tidak bisa pergi ke kuliah bahasa inggris.,sadness
6823,mendengar beberapa mahasiswa pascasarjana berbicara tentang gadis-gadis yang tidak cocok untuk melakukan pengobatan.,disgust
6824,gagal dalam ujian.,shame
6825,tidak dapat meyakinkan pemimpin kelas saya bahwa teman saya á lebih baik daripada saya pergi ke kuliah bahasa inggris.,guilt
6826,menerima surat dari bocah lelaki yang aku pedulikan.,joy
6827,menonton film horor.,fear
6828,orang tua saya tidak suka teman saya dan menyuruh saya untuk tidak pergi bersamanya.,anger
6830,melihat seseorang meludah di depan umum.,disgust
6831,gagal dalam ujian karena malas.,shame
6832,kehilangan emosiku terhadap saudara perempuanku.,guilt
6833,mengetahui bahwa saya bisa pergi ke kuliah bahasa inggris anda.,joy
6834,tinggal sendirian di tempat gelap.,fear
6835,diserang secara seksual di bus.,anger
6836,mengetahui bahwa sahabatku tidak bisa kuliah.,sadness
6837,beberapa anak lelaki tidak berseru di ruang makan.,disgust
6838,menonton tv tentang cina ada di belakang dalam memenangkan medali emas.,shame
6839,tidak bisa membantu teman saya mengerjakan pr.,guilt
6840,masuk ke universitas ini.,joy
6841,dipukuli oleh teman sekelas di sekolah.,fear
6842,dihina di depan umum.,anger
6843,seorang gadis yang aku cinta tidak mencintaiku.,sadness
6844,melihat beberapa gadis berpakaian seperti orang amerika,disgust
6845,ujian masuk universitas gagal.,shame
6848,pertama kali dalam anatomi.,fear
6849,disalahpahami oleh teman dekat karena alasan yang salah.,anger
6850,"mengetahui bahwa cina miskin, jadi kami tidak dapat memiliki referensi yang bagus untuk buku-buku.",sadness
6851,siswa asing memutar musik keras di malam hari sebelum ujian biologi.,disgust
6852,mengetahui bahwa polisi universitas takut menghentikan para siswa asing yang memainkan musik keras (aib cina).,shame
6854,artikel diterbitkan.,joy
6855,retak bumi.,fear
6856,membuat pernyataan bahwa orang lain tidak percaya.,anger
6857,melihat kemiskinan di pedesaan.,sadness
6858,melihat orang tionghoa menyanjung orang asing.,disgust
6859,tidak bisa berdebat dengan pemimpin kelas.,shame
6860,tidak dapat membantu siswa yang membutuhkan bantuan.,guilt
6861,cina memenangkan pertandingan olimpiade asia.,joy
6862,tinggal sendirian dalam gelap.,fear
6863,diturunkan oleh pemimpin kelas.,anger
6864,menemukan bahwa rentang hidup di china lebih pendek daripada di barat.,sadness
6865,gadis-gadis berpakaian seperti orang asing di universitas.,disgust
6867,menghina orang lain.,guilt
6868,ketika saya tahu bahwa saya bisa bepergian dengan sahabat saya.,joy
6869,berjalan pulang dalam gelap dari kampus.,fear
6870,mengetahui bahwa saya ditipu oleh seorang teman.,anger
6872,mengetahui bahwa sahabatku menipu saya.,disgust
6873,gagal ujian karena saya tidak bekerja cukup keras.,shame
6874,tidak bertindak sesuai janjiku.,guilt
6875,mengetahui bahwa saya tidak sakit (tidak serius).,joy
6876,mengetahui bahwa kondisi kesehatan saya mungkin bertentangan dengan kuliah saya di universitas.,fear
6877,membeli sesuatu yang buruk dari toko dan mereka menolak untuk mengubahnya.,anger
6878,kematian relatif.,sadness
6879,melihat orang-orang bertengkar di dalam bus.,disgust
6880,lari dari api.,shame
6881,lupa memberi hadiah kepada keponakan kecilku.,guilt
6882,berbicara di depan umum.,joy
6883,keluar sendirian dalam gelap.,fear
6884,melihat beberapa orang muda berjuang untuk mendapatkan kursi di bus.,anger
6886,melihat orang-orang meludah di depan umum.,disgust
6887,pergi ke sebuah ceramah tentang sejarah tiongkok dan mendengar tentang perang candu.,shame
6888,jatuh cinta.,joy
6889,teman saya akan mengetahui bahwa saya jatuh cinta padanya.,fear
6890,jatuh cinta meskipun dia adalah temanku (marah pada diriku sendiri).,anger
6891,teman saya masih mempercayai saya sebagai teman.,sadness
6892,seseorang bersikap sombong kepada saya.,disgust
6893,dihina oleh seorang guru di depan kelas.,shame
6894,jatuh cinta dengan seorang teman dekat.,guilt
6895,melakukan yang tidak terduga dengan baik dalam ujian.,joy
6897,saya ingin meminjam catatan kuliah dari seorang teman dan dia tidak meminjamkannya kepada saya.,anger
6898,mencari tahu tentang universitas tidak memiliki cukup mata uang asing untuk membeli permen dalam daftar referensi anda.,sadness
6899,seseorang mengatakan kepada saya bahwa dia dipilih untuk kuliah bahasa inggris karena dia adalah teman baik dari pemimpin kelas.,disgust
6900,mencari tahu tentang uang china tidak dapat membeli jurnal asing.,shame
6901,terlambat untuk kuliah dan karenanya melewatkannya.,guilt
6902,berbicara dengan teman dekat.,joy
6903,berlari ke mobil parkir dengan sepeda.,fear
6904,dihina tanpa alasan.,anger
6905,buruk dalam ujian.,sadness
6906,melihat seorang pria berpakaian seperti seorang wanita.,disgust
6907,melihat seorang pengemis di jalan (cina masih sangat miskin).,shame
6908,tidak dapat membeli buku referensi karena saya bangun terlambat untuk memberi isyarat.,guilt
6909,ternyata saya dan teman baik saya dipilih untuk kuliah bahasa inggris.,joy
6910,saya mungkin tidak cukup pintar untuk memahami kuliah bahasa inggris anda.,fear
6911,"dikatakan oleh beberapa orang, pemimpin kelas hanya memilih teman-temannya (tidak benar).",anger
6912,salah satu teman terbaik saya terluka oleh seorang gadis yang ia cintai.,sadness
6913,melihat seorang gadis yang sangat arogan berjalan seperti seorang ratu.,disgust
6914,china tidak dapat membeli referensi anda.,shame
6915,seorang teman meminta untuk meminjam catatan saya dan saya tidak memberikannya á (catatan saya terlalu buruk ditulis),guilt
6918,gagal terpilih menjadi pemimpin kelas.,anger
6919,ayah kehilangan kesabaran di rumah karena dia diperlakukan tidak baik di tempat kerja.,sadness
6920,melihat seseorang yang mengambil sebatang rokok dari lantai dan merokok itu.,disgust
6921,berbohong.,shame
6922,tidak mendapatkan kertas kelas tepat waktu untuk kuliah.,guilt
6923,ayah saya dipromosikan menjadi profesor.,joy
6924,pelajaran anatomi dan mengatakan kita harus melakukannya di malam hari kadang-kadang.,fear
6925,berdebat dengan teman sekelas saya untuk buku pinjaman.,anger
6926,mengetahui bahwa kami tidak dapat memiliki referensi yang baik karena cina miskin.,sadness
6927,melihat seseorang menjilati mangkuk makannya.,disgust
6928,dikritik di depan kelas.,shame
6929,tidak menyelesaikan pekerjaan rumah tepat waktu.,guilt
6930,ternyata gadis yang kucintai juga mencintaiku.,joy
6931,membaca cerita horor sendirian.,fear
6932,ditolak untuk menghadiri kuliah neuropsikologi di universitas kedokteran.,anger
6933,orang tua saya mengatakan kepada saya bahwa mereka tidak menyukai teman saya.,sadness
6934,melihat seorang gadis sombong berjalan melintas.,disgust
6935,tidak menyelesaikan tugas saya sebagai pemimpin kelas.,shame
6936,teman saya mengalami kesulitan dan saya tidak dapat membantunya.,guilt
6937,cina memenangkan pertandingan olimpiade asia (tv).,joy
6938,ditinggal sendirian di gedung biologi dikelilingi oleh bangunan kosong.,fear
6939,seseorang memberi tahu saya bahwa kami tidak sebagus kelas bahasa inggris semua.,anger
6940,tidak mendapatkan kertas referensi.,sadness
6941,memberi isyarat untuk bus dan sopir makan malam yang panjang.,disgust
6943,tidak mengembalikan buku perpustakaan tepat waktu.,guilt
6944,mendengar lelucon yang sangat bagus dari teman.,joy
6945,memikirkan kematian saat berjalan sendirian di malam hari.,fear
6946,mengetahui bahwa seseorang yang saya kenal dengan baik telah salah paham á selama 2 tahun.,anger
6947,kematian seorang kerabat.,sadness
6948,seseorang yang saya kenal dan hormati seorang gadis yang mengalami pelecehan seksual.,disgust
